layer_ind,layer,neuron,p0,p1,p2,p3,p4,p_avg,p_meta
1,visual.block.0.ln_1.b,1,-0.18712742626667023,-0.18668632209300995,-0.1866808831691742,-0.18639236688613892,-0.18639396131038666,-0.18653838336467743,-0.18712075054645538
1,visual.block.0.ln_1.b,2,0.03614789620041847,0.035734813660383224,0.03557313606142998,0.035568565130233765,0.035539910197257996,0.03560410439968109,0.04171633720397949
1,visual.block.0.ln_1.b,3,0.8213655948638916,0.8206722140312195,0.8209290504455566,0.8198827505111694,0.8204931616783142,0.8204942941665649,0.8320449590682983
1,visual.block.0.ln_1.b,4,-0.07014010846614838,-0.06991811096668243,-0.0698731541633606,-0.0697142630815506,-0.06962300091981888,-0.06978213042020798,-0.06513682752847672
1,visual.block.0.ln_1.b,5,0.0025251933839172125,0.0022868935484439135,0.002560126595199108,0.0026110338512808084,0.0025737308897078037,0.0025079462211579084,0.008562617935240269
1,visual.block.0.ln_1.b,6,-0.04706886410713196,-0.047046590596437454,-0.046657465398311615,-0.04700213670730591,-0.04660792648792267,-0.046828530728816986,-0.04351261258125305
1,visual.block.0.ln_1.b,7,-1.3537151062337216e-05,3.624446253525093e-05,-8.02463837317191e-05,-6.968357411096804e-06,5.474006229633233e-06,-1.1374067980796099e-05,0.004067591857165098
1,visual.block.0.ln_1.b,8,0.04118757322430611,0.041017040610313416,0.041318632662296295,0.04111967980861664,0.041406188160181046,0.04121538624167442,0.048476409167051315
1,visual.block.0.ln_1.b,9,0.011366494931280613,0.011072913184762001,0.010886700823903084,0.010718906298279762,0.010771598666906357,0.010862529277801514,0.018052304163575172
1,visual.block.0.ln_1.b,10,-0.45325109362602234,-0.4529075026512146,-0.45316776633262634,-0.45285969972610474,-0.4526899755001068,-0.4529062509536743,-0.45872560143470764
1,visual.block.0.ln_1.b,11,0.0160364992916584,0.01620512083172798,0.01650172844529152,0.016110951080918312,0.016450684517621994,0.01631712168455124,0.023247461766004562
1,visual.block.0.ln_1.b,12,-0.047818899154663086,-0.04738009721040726,-0.04785487428307533,-0.04773843288421631,-0.04802916944026947,-0.04775064438581467,-0.04530198127031326
1,visual.block.0.ln_1.b,13,-0.039190080016851425,-0.03942599520087242,-0.03936214745044708,-0.039116352796554565,-0.039115551859140396,-0.039255011826753616,-0.033311627805233
1,visual.block.0.ln_1.b,14,-0.0032779532484710217,-0.003116862615570426,-0.0032363622449338436,-0.003047411097213626,-0.0027018727269023657,-0.003025627229362726,0.003918077331036329
1,visual.block.0.ln_1.b,15,-0.03130049630999565,-0.031240738928318024,-0.031018560752272606,-0.03107878565788269,-0.03121345303952694,-0.03113788366317749,-0.025655901059508324
1,visual.block.0.ln_1.b,16,0.16932125389575958,0.1691831648349762,0.16922175884246826,0.16849227249622345,0.1688096523284912,0.16892671585083008,0.1787150353193283
1,visual.block.0.ln_1.b,17,0.018645618110895157,0.01899150386452675,0.01900712586939335,0.018798712641000748,0.018682006746530533,0.018869837746024132,0.02534685656428337
1,visual.block.0.ln_1.b,18,-5.511466588359326e-05,-2.8515431040432304e-05,-0.0001084306713892147,-2.870504067686852e-05,-0.00010778680734802037,-6.835948443040252e-05,0.005259360186755657
1,visual.block.0.ln_1.b,19,3.846970503218472e-05,0.0002851840399671346,0.0001274495734833181,-3.4800657886080444e-05,0.00022562243975698948,0.000150863837916404,0.007166086230427027
1,visual.block.0.ln_1.b,20,-0.09219345450401306,-0.09190351516008377,-0.09178697317838669,-0.09156858175992966,-0.09202159941196442,-0.09182016551494598,-0.08724405616521835
1,visual.block.0.ln_1.b,21,0.2504960894584656,0.25032758712768555,0.25053659081459045,0.2500239908695221,0.25032126903533936,0.25030237436294556,0.26191097497940063
1,visual.block.0.ln_1.b,22,-0.04181922599673271,-0.04141579568386078,-0.04192657768726349,-0.04164285212755203,-0.041749823838472366,-0.04168376326560974,-0.036801017820835114
1,visual.block.0.ln_1.b,23,-0.04435523971915245,-0.044144950807094574,-0.04443264752626419,-0.04443366825580597,-0.044225651770830154,-0.04430922865867615,-0.03840366750955582
1,visual.block.0.ln_1.b,24,-0.14667080342769623,-0.14622189104557037,-0.14624221622943878,-0.14600235223770142,-0.1459483951330185,-0.14610370993614197,-0.1454014629125595
1,visual.block.0.ln_1.b,25,-0.009569268673658371,-0.009765136055648327,-0.00958836730569601,-0.00951581634581089,-0.009379115886986256,-0.009562108665704727,-0.0031280904076993465
1,visual.block.0.ln_1.b,26,-0.041068460792303085,-0.04088197275996208,-0.0408552922308445,-0.04058700054883957,-0.040796153247356415,-0.04078010469675064,-0.03574543818831444
1,visual.block.0.ln_1.b,27,-0.028220441192388535,-0.02771935984492302,-0.02789424918591976,-0.027924438938498497,-0.027871087193489075,-0.027852283790707588,-0.02204817533493042
1,visual.block.0.ln_1.b,28,-0.03443172574043274,-0.034235164523124695,-0.03425651416182518,-0.03454950451850891,-0.03427792713046074,-0.03432977944612503,-0.02848866954445839
1,visual.block.0.ln_1.b,29,0.00016335280088242143,0.00014590963837690651,5.763155786553398e-05,0.0001964220718946308,0.00015651772264391184,0.00013912023860029876,0.007226655725389719
1,visual.block.0.ln_1.b,30,6.0051104810554534e-05,7.325975457206368e-05,5.886204235139303e-05,4.899767736787908e-05,8.317258470924571e-05,6.607301475014538e-05,0.007599969394505024
1,visual.block.0.ln_1.b,31,0.0006095520220696926,0.0009683004464022815,0.0008198905852623284,0.00035272620152682066,0.0007791402167640626,0.0007300143479369581,0.008207472041249275
1,visual.block.0.ln_1.b,32,-0.04515768960118294,-0.04481789469718933,-0.04505540803074837,-0.04480202496051788,-0.04504111036658287,-0.04492910951375961,-0.03770327940583229
1,visual.block.0.ln_1.b,33,-0.0012785489670932293,-0.00101927958894521,-0.0010654792422428727,-0.0012381816050037742,-0.0014049465535208583,-0.0011819717474281788,0.003531105350703001
1,visual.block.0.ln_1.b,34,0.397165447473526,0.3966260552406311,0.396823912858963,0.3964930772781372,0.396668404340744,0.39665287733078003,0.4091342091560364
1,visual.block.0.ln_1.b,35,-1.006018877029419,-1.0044403076171875,-1.00444757938385,-1.004338264465332,-1.0051063299179077,-1.0045831203460693,-1.0113980770111084
1,visual.block.0.ln_1.b,36,-0.2150467038154602,-0.21471203863620758,-0.21481935679912567,-0.21431653201580048,-0.21437013149261475,-0.21455451846122742,-0.21596431732177734
1,visual.block.0.ln_1.b,37,0.011306672357022762,0.011395718902349472,0.01151399314403534,0.011460763402283192,0.011619336903095245,0.011497452855110168,0.019612044095993042
1,visual.block.0.ln_1.b,38,-0.004983141086995602,-0.004904712084680796,-0.004752651788294315,-0.004762035328894854,-0.004800187889486551,-0.004804896656423807,0.0025600779335945845
1,visual.block.0.ln_1.b,39,0.1955135464668274,0.19553257524967194,0.19569475948810577,0.19545885920524597,0.19527952373027802,0.19549143314361572,0.2066241055727005
1,visual.block.0.ln_1.b,40,0.0001237735414179042,-4.3200307118240744e-05,8.672794501762837e-05,0.00012511348177213222,0.000137420924147591,7.651551277376711e-05,0.006795132998377085
1,visual.block.0.ln_1.b,41,0.06170988455414772,0.06119866296648979,0.06163822486996651,0.06158537417650223,0.06132618337869644,0.06143711134791374,0.06954197585582733
1,visual.block.0.ln_1.b,42,-0.08042320609092712,-0.0802140086889267,-0.08007583022117615,-0.08023806661367416,-0.08033008873462677,-0.0802145004272461,-0.07709003984928131
1,visual.block.0.ln_1.b,43,0.1379876732826233,0.1376824676990509,0.1378755122423172,0.13762280344963074,0.13802187144756317,0.1378006637096405,0.14774514734745026
1,visual.block.0.ln_1.b,44,0.004152785986661911,0.004464766010642052,0.004641064442694187,0.0037585219833999872,0.0042291912250220776,0.004273385740816593,0.012236831709742546
1,visual.block.0.ln_1.b,45,0.0575687475502491,0.05790288746356964,0.058121439069509506,0.05759916454553604,0.057700857520103455,0.057831086218357086,0.06547173112630844
1,visual.block.0.ln_1.b,46,0.021036773920059204,0.02057979255914688,0.02115420438349247,0.021029716357588768,0.02093394286930561,0.020924413576722145,0.02701001800596714
1,visual.block.0.ln_1.b,47,-0.023221855983138084,-0.023045895621180534,-0.0229396503418684,-0.023012608289718628,-0.023004161193966866,-0.023000579327344894,-0.01718202233314514
1,visual.block.0.ln_1.b,48,-0.0015164287760853767,-0.001555618247948587,-0.0014774043811485171,-0.0017003093380481005,-0.0017484514974057674,-0.001620445866137743,0.0018792578484863043
1,visual.block.0.ln_1.b,49,-0.07822350412607193,-0.0777587965130806,-0.07806560397148132,-0.07786715030670166,-0.07783704996109009,-0.07788214832544327,-0.07519648969173431
1,visual.block.0.ln_1.b,50,-0.002036947989836335,-0.0016490390989929438,-0.0017820550128817558,-0.001877535949461162,-0.0015087557258084416,-0.001704346388578415,0.005868694745004177
1,visual.block.0.ln_1.b,51,-0.07522926479578018,-0.07465282827615738,-0.07508846372365952,-0.07493077963590622,-0.07495667040348053,-0.07490718364715576,-0.07106570899486542
1,visual.block.0.ln_1.b,52,0.025175558403134346,0.025446392595767975,0.025074776262044907,0.025386327877640724,0.025477290153503418,0.025346197187900543,0.03303233161568642
1,visual.block.0.ln_1.b,53,0.06493506580591202,0.06468343734741211,0.06532558798789978,0.06492815911769867,0.06497522443532944,0.06497810035943985,0.0730815976858139
1,visual.block.0.ln_1.b,54,0.012991051189601421,0.01292761042714119,0.01297936774790287,0.013504196889698505,0.013328141532838345,0.01318482868373394,0.018514813855290413
1,visual.block.0.ln_1.b,55,-0.06049417331814766,-0.060091204941272736,-0.06036069244146347,-0.06020159646868706,-0.060429662466049194,-0.06027079001069069,-0.056721560657024384
1,visual.block.0.ln_1.b,56,-0.14612478017807007,-0.1456976681947708,-0.1457146406173706,-0.1454535722732544,-0.14543232321739197,-0.14557455480098724,-0.14339333772659302
1,visual.block.0.ln_1.b,57,0.016451658681035042,0.01606888696551323,0.015906741842627525,0.0157945454120636,0.01582331396639347,0.01589837297797203,0.022094685584306717
1,visual.block.0.ln_1.b,58,-0.24545526504516602,-0.24501441419124603,-0.24510809779167175,-0.2446584850549698,-0.24474117159843445,-0.2448805421590805,-0.24599914252758026
1,visual.block.0.ln_1.b,59,0.2696608304977417,0.26930123567581177,0.26883167028427124,0.2686235010623932,0.26893630623817444,0.26892316341400146,0.28101450204849243
1,visual.block.0.ln_1.b,60,0.5317218899726868,0.5311391949653625,0.5314047336578369,0.5308597087860107,0.5310502052307129,0.5311134457588196,0.5421026945114136
1,visual.block.0.ln_1.b,61,0.07850111275911331,0.07816115766763687,0.07846175134181976,0.07840029150247574,0.07850631326436996,0.07838238030672073,0.08565156161785126
1,visual.block.0.ln_1.b,62,5.56606100872159e-05,0.00043586260289885104,0.00028556055622175336,-7.476616156054661e-05,0.00033906399039551616,0.0002464302524458617,0.007830023765563965
1,visual.block.0.ln_1.b,63,-0.0029640321154147387,-0.0030980990268290043,-0.003134183119982481,-0.002979655284434557,-0.003153253812342882,-0.003091297810897231,0.002038534265011549
1,visual.block.0.ln_1.b,64,0.05380544066429138,0.053671423345804214,0.0536910817027092,0.05411100387573242,0.05402788519859314,0.05387534946203232,0.06200973317027092
1,visual.block.0.ln_1.b,65,-0.00011102113785455003,6.959890743019059e-05,3.775631557800807e-05,-7.971994637046009e-05,-2.285451591887977e-05,1.1951924534514546e-06,0.0063693942502141
1,visual.block.0.ln_1.b,66,-0.0003737611696124077,-0.0002605080953799188,-0.00043459763401187956,-0.00029784993967041373,-0.00030214517028070986,-0.0003237752243876457,0.006679937243461609
